Index	true_label	text	shap	pred_label
1084	0	The Europeans have set up a complicated barter-type system to skirt direct financial transactions with Iran and so evade possible U.S. sanctions.	[('set', 0.03182840334887504), ('The', 0.003953944883253968), ('sanctions.', 0.00013684685981485756), ('up', -0.006167242690894814)]	1
1085	1	Even before Trump started to make a big show out of not wearing a mask, it was common, at least in my South Philadelphia neighborhood, to see MAGA-hat-clad white men walking around without masks, delivering contemptuous sneers to the rest of us suckers who are covering our noses and mouths. 	[('out', 0.018089889813651464), ('men', 0.010461900967754853), ('my', 0.0035865801424464962), ('noses', 0.0011407727233627707), ('started', 0.00015042566064741637), ('', 0.0), ('to', -0.0025748055863995954), ('and', -0.0064916817684556065), ('rest', -0.013448480945722086)]	1
1086	1	That the Secret Service takes precautions to protect the president in a time of chaos is, in itself, to be expected. But the contrast between Trump’s chest-thumping and the fact that he was cowering in the basement was objectively funny.  Unsurprisingly, a lot of people made fun of him, and he didn’t like it.	[('fun', 0.024082816227945357), ('fact', 0.00965028987133889), ('in', 0.0037198413455933623), ('But', 0.0022649052262577163), ('itself,', 0.0004987030781161716), ('a', 0.0), ('takes', -0.0011668007871683983), ('of', -0.0016213917846602743), ('him,', -0.00396672691781852), ('made', -0.018126303135467276)]	1
1087	1	Polling for the Democratic nomination tells a depressing story for those seeking to break the glass ceiling and make the ultimate stand against patriarchy: the top contenders for the Democratic nomination are currently all white men.	[('ceiling', 0.0215690627141485), ('white', 0.008672084990319105), ('all', 0.002106642698168134), ('contenders', -0.0002257966734966088), ('patriarchy:', -0.0015195466226104726), ('ultimate', -0.007052628015132868)]	1
1088	1	Experts have warned that a total U.S. withdrawal from Syria, which is still embroiled in a chaotic civil war spawned eight years ago by protests against dictator Bashar al-Assad, would advance the interests of Iran and Russia.	[('civil', 0.029704339292846712), ('Iran', 0.008804964204737382), ('against', 0.0018666209965491687), ('U.S.', 0.0), ('advance', -0.001556393232118708), ('al-Assad,', -0.006319188083606777), ('of', -0.020743161366347792)]	1
1089	1	A good conclusion to draw might be that the charity of the top 0.1 percent and of corporations both are vastly overstated and not even fractionally as useful as simply taxing them at the same effective rate as the rest of us pay, so maybe we should get on with that already.	[('effective', 0.028566727007980307), ('with', 0.010738794050114806), ('good', 0.006422314939133949), ('and', 0.004672165020078535), ('percent', 0.0027436524401155604), ('simply', -0.0001732184738395326), ('the', -0.001514607025742134), ('that', -0.0027972110933148966), ('of', -0.006856067269748134)]	1
1090	0	Bouchard commented on his efforts to secure state preemption of the myriad gun-free zones in the state.	[('his', 0.02072636068943831), ('the', 0.002506970961346766), ('state', -0.007338729688387594)]	1
1091	1	When he finally spoke in the Rose Garden on Monday, Trump threatened to deploy the military against American citizens if the governors didn’t take his advice for a more forceful crackdown. This threat didn’t appear to cow anyone, and only increased the anger. 	[('his', 0.018245272008700013), ('spoke', 0.005115737260966203), ('the', 0.0018328542416614101), ('he', 0.0010438881906623765), ('governors', -0.00018009844502817285), ('didn’t', -0.003939770452020836), ('against', -0.006718748439595647), ('take', -0.016643346106033026)]	1
1092	1	Democrats are also using the crisis to push for greater immigration, despite the overwhelming public demand that Americans get hired for any jobs during the crash.	[('are', 0.03279360313142017), ('overwhelming', 0.007240106223984282), ('despite', 0.000992068048371525), ('that', -0.0017493732365030535), ('immigration,', -0.011794545134065864)]	1
1093	1	With this in mind, the Trump administration reportedly hopes to reduce poverty in the United States, not by making a material difference in struggling families’ finances, but by tinkering with the threshold for what counts as poverty.	[('difference', 0.034162046444718625), ('but', 0.002915397655353171), ('not', 0.0021238073845890894), ('poverty', -9.517686882910214e-05), ('in', -0.004655443484284772), ('by', -0.007186800642317485), ('With', -0.012637122568325599)]	1
1094	0	A group of people carrying a white nationalist flag were caught on camera Saturday attempting to record a video in front of the Emmett Till memorial in Sumner, Mississippi.	[('to', 0.021679104676456125), ('group', 0.008299570669860682), ('A', 0.0), ('nationalist', -0.0012167422081247048), ('video', -0.007771871975517655)]	1
1095	1	"In an echo of her iconic 1995 speech in Beijing as First Lady, where she declared that ""human rights are women's rights and women's rights are human rights,"" Secretary of State Hillary Rodham Clinton delivered a speech on Dec. 6, 2011, to the United Nations declaring, ""Gay rights are human rights, and human rights are gay rights."""	"[('declaring,', 0.03403552266105467), ('and', 0.00852086601278887), ('are', 0.00690384867559718), ('on', 0.0018300988299351805), ('Secretary', -0.0004875449992379688), ('an', -0.001305624039773916), ('where', -0.0020403050108932586), ('rights', -0.003032675760557655), (""women's"", -0.005188805236801302), ('gay', -0.009233811021451087)]"	1
1096	0	A second patient, a 58-year-old obese woman with diabetes and arterial hypertension, suffered multi-organ failure and eventually died of a cardiac arrest. According to the authors of the Lancet article, they discovered “lymphocytic endotheliitis in lung, heart, kidney, and liver as well as liver cell necrosis.	[('died', 0.020753959418111263), ('failure', 0.006980136650698736), ('and', 0.0009432986086580497), ('heart,', 0.00034654758309243697), ('Lancet', 0.0), ('According', -0.00031527972241920276), ('second', -0.0012023088023087936), ('of', -0.0053844706066661484)]	1
1097	1	Also, decades of NRA propaganda have convinced people to associate guns with safety and, indeed, as the economy craters, the NRA is treating this crisis as another opportunity to sell guns to people.	[('with', 0.021601452530697802), ('to', 0.007039513670956411), ('sell', 0.0026856529801750108), ('propaganda', 0.0004832720837834803), ('is', -0.0015364681833716963), ('this', -0.00940422305913517)]	1
1098	0	Before the shooting death of women's rights activist and artist Isabel Cabanillas de la Torre in Ciudad Juarez, Mexico, human rights attorneys and others already had noted several years of rising femicides in the border city.	[('death', 0.022103353335956005), ('years', 0.010910477582846008), ('in', 0.003578990574168297), ('Mexico,', 0.0005681674967239137), ('Juarez,', -0.0005280650577315093), ('noted', -0.005361484626649665)]	1
1099	1	Despite Democrats regularly characterizing America as socially pathologized with anti-woman “sexism” and “misogyny” — where women face greater cultural, economic, political, and social adversities relative to men — Warren framed her sex as a political asset in comparison to her male competitors for the Democrats’ presidential nomination to defeat President Donald Trump in November’s general election.	[('presidential', 0.020377007994157363), ('Trump', 0.007889027470188702), ('election.', 0.0029137435459956427), ('political', 0.0006050000000000067), ('adversities', 0.0), ('framed', -0.00022513637994585168), ('socially', -0.0012171281371396669), ('asset', -0.0030064886066963692), ('greater', -0.006441865609678955), ('for', -0.02110978739030954)]	1
1100	0	Two Democrats -- state Sens. Creigh Deeds and Chap Petersen -- joined with Republicansto defeat the measure.	[('Two', 0.009947949838024824), ('--', 0.0), ('defeat', -0.00924262238949649)]	1
1101	1	In recent months, Trump has begun aggressively attacking mail voting, a process that is standard in some states now and which many others are expanding because of concerns that in-person voting could spread the coronavirus. Trump has repeatedly claimed that expanding voting by mail will let Democrats cheat, even though he, his press secretary and a top adviser have all voted by mail in recent elections.	[('spread', 0.03372766208759503), ('is', 0.006656421823368667), ('he,', 0.005942615091002195), ('expanding', 0.0029988341456671118), ('now', 0.002168533753827858), ('cheat,', 0.000550125827163499), ('a', 0.0), ('recent', -0.0010327170005136055), ('process', -0.004737134410305124), ('in', -0.0071161574727594545), ('some', -0.01073459187680034)]	1
1102	1	It is therefore no surprise that Ocasio-Cortez has embraced the term “Democratic socialism.”	[('It', 0.03153321372872176), ('surprise', -0.0012617782440504889), ('no', -0.011558976077145244)]	1
1103	1	Then the tenor changed. What started as irony turned into an actual belief that white people, specifically white men, are more dangerous and immoral than any other people.	[('belief', 0.025962366289804892), ('Then', 0.004841412021541019), ('turned', 0.0016439234124653978), ('specifically', -0.00021387940802930827), ('an', -0.006982245379326678)]	1
1104	1	Coronavirus: E.U. blasts Trump's travel ban as it unleashes chaos and confusion.	[('ban', 0.025370664557426682), ('confusion.', -0.000518068090101984)]	1
1105	1	‘A new low’: Washington Post media critic blows up Tucker Carlson’s absurd lies about white nationalism	[('new', 0.02633008047762416), ('Tucker', 0.0), ('up', -0.0037303522284802314)]	1
1106	1	In Haiti, President Bill Clinton admitted—after he left office—to a “devil’s bargain” on rice tariffs that was “good for some of my farmers in Arkansas,” but destroyed rice farming and generated hunger and malnutrition in Haiti.	[('admitted—after', 0.03311264121758226), ('in', 0.008567872072853913), ('Bill', 0.005248430097681703), ('farmers', 0.001120945994064072), ('Haiti,', -0.0002294673028510419), ('but', -0.004093464200873119)]	1
1107	1	The utter failure of private capitalism to prepare for the coronavirus should have surprised no one. Private capitalism, as business school graduates repeat, focuses on profit. The “profit incentive,” they learn, makes private capitalism the superior, “most efficient” economic system available.	[('should', 0.02695481423873155), ('private', 0.0063984947838097925), ('the', 0.0028206264484902086), ('profit.', 0.0017668181465781653), ('repeat,', 0.0005083576552467517), ('school', -0.004105046020695315), ('business', -0.01064725274725274)]	1
1108	1	And so, while demonstrations began to spread and police engaged in ruthless attacks on nonviolent protesters, Americans have been subjected to Trump trying — feebly, but at great cost to both taxpayers and public safety — to assuage his ego by demanding that his real life display of weenie-ness be “fixed” with reshoots and post-production edits.	[('spread', 0.04687561120070269), ('weenie-ness', 0.006270898733047282), ('ego', 0.004071293404597288), ('demonstrations', 0.0036135774129059106), ('of', 0.0015443358825413388), ('to', -0.00037441738881958676), ('engaged', -0.0037177171549195886), ('safety', -0.00584652372329453), ('been', -0.009198777715909278), ('with', -0.016019811320754713)]	1
1109	1	Trump's comments came during a mega-rally in the world's largest cricket stadium — part of an elaborate Indian welcome for a president who revels in pomp and pageantry.	[('comments', 0.01431564593184373), ('largest', 0.004555456526044746), ('cricket', 0.00032623289023025136), ('president', -0.0009534159557246725), ('in', -0.011926053051644696)]	1
1110	1	"Sanders' team feels he has been unfairly and inaccurately accused of sexism while Warren's allies took special offense to Sanders' campaign manager going on TV to say her recollection of events was a ""lie."""	[('going', 0.029739549100209886), ('while', 0.009215009984922841), ('has', 0.005153028991555069), ('feels', -0.0007477542047604035), ('inaccurately', -0.002680567410854674), ('manager', -0.008408947735140424)]	1
1111	0	The impeachment trial of President Donald Trump begins in earnest in the U.S. Senate on Tuesday, after he was formally charged by the Democratic-controlled House of Representatives on Dec. 18 with “high crimes and misdemeanors.”	[('formally', 0.01743957630790013), ('charged', 0.007667449755763243), ('the', 0.0029132365747460164), ('U.S.', 0.0), ('Senate', -0.003523848759513167), ('impeachment', -0.011078228125189528)]	1
1112	1	We used to think of interracial marriage as a sign of social progress. Now, thanks to The New York Times, we know it’s just another sinister tool of white supremacy.	[('know', 0.01891073710843625), ('as', 0.005791343487583711), ('interracial', 0.0031818981753053963), ('sign', -0.000476866501212041), ('New', -0.009007432929054936)]	1
1113	1	The normalization effort included softened rhetoric and social gatherings that, for many groups, would increasingly replace confrontational rallies.	[('for', 0.019027316231196717), ('replace', 0.008941597283512409), ('social', -0.00045937123949005065)]	1
1114	0	President Vladimir Putin has proposed amending the Russian constitution to spell out that marriage means a union between a man and a woman and nothing else.	[('between', 0.026744744030132682), ('means', 0.0032997986473841845), ('else.', -0.0007770035308122248), ('Russian', -0.007113756556485717), ('and', -0.011137407386215097)]	1
1115	1	The White House did not respond to requests for comment. The White House has defended Miller in previous statements to media, raising Miller’s Jewish background in that defense.	[('for', 0.021532736256705914), ('statements', 0.008269024909356274), ('previous', 0.006056064099552321), ('comment.', 0.0023690413335365544), ('Miller', -0.007399204528382842)]	1
1116	1	Haqqani claimed the Taliban are just looking for a round of free and fair elections, laughably pretending the murderous Islamist extremists would cheerfully accept losing and head back to their caves in peace if the Afghan people reject them.	[('just', 0.03629039698498801), ('their', 0.009705402343714947), ('would', 0.003311289429735701), ('reject', 2.717452730458647e-05), ('Haqqani', -0.001122811347627125), ('Afghan', -0.0040626967121176125), ('of', -0.013261759292956038)]	1
1117	1	We finally know what it takes to get the House to examine gun violence: it’s not a mass shooting; it’s an election.	[('get', 0.019147566631259515), ('to', 0.0077913341845938225), ('election.', -0.0009262801415730426), ('know', -0.0047788253574386555)]	1
1118	0	But President Donald Trump and his campaign advisers are proceeding with the event, which is expected to draw tens of thousands inside and outside the venue who will neither be socially distant nor required to wear face coverings.	[('inside', 0.02252211644243345), ('Trump', 0.005309696168224996), ('venue', 0.002482824954082672), ('event,', 0.0013194557417828589), ('outside', -0.0002970445117382581), ('But', -0.005668607339871013), ('with', -0.017045134288658392)]	1
1119	0	The case was sent back to lower courts to determine whether the gun owners may seek damages or press claims that the amended law still infringes their rights. 	[('whether', 0.030443329574828676), ('The', 0.008579613393204556), ('gun', 0.004383215901863821), ('damages', -0.0005756076304909474), ('claims', -0.007230937328858511)]	1
1120	1	Even before jumping into the presidential race, Biden had showcased a taste for luxury air travel. 	[('presidential', 0.034576618241623266), ('the', 0.0036685660869351334), ('taste', -0.0005974228596262488)]	1
1121	1	Many people in politics and media are still not used to female power, and Pelosi’s novel position, while creating some pointless problems for her, also gives her some surprising advantages.	[('are', 0.027579043884816946), ('also', 0.007737790759315396), ('politics', 0.0033206659604645204), ('pointless', -0.00013808475688950606), ('not', -0.0038770622908089235)]	1
1122	1	The two men are known to be friendly and frequently golf together at Mar-a-lago. But apart from their friendship, Trump should feel a great bond with Limbaugh. After all, without his three decades of on-air bombast, bluster, and fearless defense of his audience, there likely would not be a President Trump.	[('should', 0.019584063878928096), ('his', 0.009932619684805211), ('Trump', 0.007150915927061643), ('bond', 0.0037077239037072007), ('not', 0.0014687491155146004), ('Limbaugh.', -0.0008348193385718161), ('defense', -0.004368694459788157), ('feel', -0.007201815097990008), ('great', -0.013357846932188708)]	1
1123	1	House and Senate Democrats are responding to the coronavirus outbreak in the United States by supporting measures to effectively strip President Trump of his authority to impose travel bans to protect American citizens.	[('his', 0.020131120100074805), ('States', 0.01195006900285673), ('coronavirus', 0.0049646843785703335), ('the', 0.0014181996738709746), ('to', -0.00459253448405494), ('are', -0.012648078007590682)]	1
1124	0	Oregon first graders could attend gun safety classes at their schools under legislation pushed this year and expected to return next session. 	[('this', 0.027573584174533414), ('schools', 0.0033156527796567217), ('legislation', -0.004383838704472263), ('classes', -0.009390400731059581)]	1
1125	0	The demonstrators were protesting against Japanese Prime Minister Abe Shinzo’s trade restrictions against South Korea and spotlighting the century-old dispute over Imperial Japan’s use of forced labor in Korea that underlies the current economic and diplomatic crisis.	[('Prime', 0.024042239895119916), ('Minister', 0.005638467110324419), ('the', 0.0012135462022254417), ('economic', -0.00018368715402613978), ('against', -0.0036142205400841333), ('and', -0.0066299514192325725), ('labor', -0.012263640249198293)]	1
1126	0	Ever since, Sanders has portrayed himself as a champion of gun control.	[('of', 0.016251477499949343), ('control.', -0.0018333333333333246)]	1
1127	0	In the immediate aftermath of Parkland, Trump had initially expressed support for the type of strict gun legislation the National Rifle Association has long opposed, but abandoned those promises just a couple weeks later. 	[('but', 0.015073861105397624), ('couple', 0.005840773300773297), ('National', 0.0035306103547281544), ('', 0.0), ('Rifle', -0.0007757561085585762), ('type', -0.012233214721786132)]	1
1128	0	But the changes could easily be wiped out by efforts to quickly ramp up economies, including governments around the world that may be more willing to relax regulations to jump-start companies.	[('world', 0.017245589877793267), ('to', 0.007980628373622994), ('to', 0.00460919175450896), ('relax', -0.000647399346401929), ('out', -0.004453438817806398), ('willing', -0.015335262677505242)]	1
1129	1	During a speech to Young America’s Foundation’s 41st annual National Conservative Student Conference, Hawley slammed the “reigning consensus” of Washington, D.C.’s ruling class that asserts free trade and endless immigration are vital to meet the needs of corporate leaders, the business lobby, and the donor class while ignoring its impact on middle-class Americans.	[('needs', 0.030545250624794563), ('slammed', 0.009761199997273253), ('middle-class', 0.004020222528136474), ('meet', 0.002073613852430515), ('the', 0.0011417992478057759), ('D.C.’s', 0.0), ('class', -0.0008576922755523831), ('are', -0.004612108589540009), ('that', -0.008899243333309876)]	1
1130	1	In an age when media stardom apparently confers some kind of universal expertise, it’s probably not a complete surprise that Republican House leaders keep trotting out pundit/provocateur Candace Owens to testify in congressional hearings on what should be a matter requiring the utmost seriousness and gravity: white nationalist terrorism and its toll on the American social fabric.	[('should', 0.019761882363246185), ('to', 0.006902987497746057), ('confers', 0.002773870287549053), ('the', 0.0015889784638841208), ('congressional', 0.0006268198943556591), ('a', 0.0), ('universal', -0.0007010287328817066), ('matter', -0.002592909487027151), ('white', -0.007294808592342189), ('and', -0.014201206869196377)]	1
1131	1	By forcing us to abandon our regular routines and habits, if not our livelihoods, the pandemic has led us to postpone many of the activities from which we derive joy and pleasure. Our society often operates under the premise of instant gratification, a concept that has gone out the window given the uncertainty surrounding the virus.	[('forcing', 0.014730182234023179), ('regular', 0.010244468334088439), ('the', 0.001065935755468953), ('the', 0.0005700511884139436), ('has', -0.0004010081824931422), ('virus.', -0.0009071028682248861), ('to', -0.001570483959463621), ('that', -0.0024235626182118842), ('us', -0.0033645617159222905), ('given', -0.017904737425824182)]	1
1132	1	The mass protests could put Trumpism to a serious test. The president has urged police to come down hard on protesters, and now there’s an endless highlight reel of cops brutalizing people in the way Black Lives Matter activists have always said they do.	[('test.', 0.02166804359690848), ('of', 0.007442273582279176), ('cops', 0.00407923413202301), ('said', 0.0010123456790123208), ('Black', -0.0010979164054066403), ('mass', -0.0037578156585169487), ('always', -0.006660376187085064), ('come', -0.01874478488507652)]	1
1133	0	Though the author reserved much of his political bile for Democrats, he also attacked Republicans and espoused some left-wing views, claiming that “our lifestyle is destroying the environment of our country.”	[('left-wing', 0.02437354740399), ('and', 0.00949515212215976), ('bile', 0.004107454822827319), ('also', 0.0012792249058672534), ('of', -0.0068140521012801025), ('country.”', -0.01996221708496716)]	1
1134	0	Expectations are raised that China, which is led by the Communist Party, might eventually join the growing number of countries that have passed legislation protecting the rights of lesbian, gay, bisexual, transgender and queer people.	[('gay,', 0.01955293835413037), ('number', 0.007296048129077418), ('that', 0.001488787744233756), ('have', -0.00027000494805439645), ('bisexual,', -0.0030657186814011515), ('are', -0.0120394404655705)]	1
1135	1	I have zero interest in contributing to the daily chorus of outrage over Trump’s Twitter feed, or feigning shock and horror over the casual, combative style that fueled him to the GOP nomination and then to the presidency. He does not want Democrats to die. The sky isn’t falling because Trump made a bad retweet.	[('made', 0.021894190805767978), ('nomination', 0.005851091776358907), ('chorus', 0.0035073444528205253), ('daily', 0.0011158169619725933), ('the', 0.0007997903563941211), ('outrage', 0.0002377312022555478), ('contributing', -0.00039704471514585), ('over', -0.0038532151786167114), ('to', -0.005975109265036785), ('Twitter', -0.025456277313844828)]	1
1136	1	For twenty days, from the day the first death from coronavirus was known, Democrats did nothing about it. They were too busy with the president’s impeachment trial — a trial Pelosi had delayed unnecessarily for several weeks.	[('about', 0.022167686003234738), ('the', 0.0023047958639803912), ('For', 0.0006516536791277349), ('twenty', -0.0006672649572649559), ('They', -0.004336967155835057), ('did', -0.008020380899906776), ('death', -0.016567448798580842)]	1
1137	1	It can take hard work, creativity, perseverance and luck to become a millionaire, but in today’s skewed wealth system, multibillionaires don’t need any of that — their money does all the work to lift them above everyone else.	[('and', 0.024029995044460274), ('need', 0.00569862976071562), ('but', 0.002216684225198491), ('lift', 0.00024953672946910086), ('in', -0.0009278777196599997), ('everyone', -0.0037659743075286987), ('their', -0.008339900356223132)]	1
1138	1	Trump’s profound megalomania, impulsiveness, and defective character is what got us where we are today. If we are to have any shot at a real recovery, he needs to go.	[('are', 0.020944679925230466), ('what', 0.01022176752627272), ('any', 0.004918598324014838), ('a', 0.0), ('character', -0.007579993178148569)]	1
1139	0	The new “wealth tax” is not out of character for Warren, who has long railed against income inequality and the uber-rich, but would mark a move to the left by the party as a whole if it were adopted.	[('new', 0.03332671323584782), ('is', 0.0069932994991884325), ('railed', 0.003001011815998442), ('a', 0.0), ('as', -0.001663726928199054), ('whole', -0.003740146057350241), ('and', -0.008466148901519205)]	1
1140	1	Victoria’s Secret spring campaign featuring transgender and plus-sized models marks a dramatic shift toward progressive feminism for Victoria’s Secret, which has been roiled by management changes in the past year.	[('plus-sized', 0.00906522175165595), ('roiled', 0.00310653192685867), ('management', 0.0015622170883552145), ('spring', -0.0003933208392385368), ('progressive', -0.007415919372398371)]	1
1141	1	Pompeo appeared hopelessly lost when WSMV’s Nancy Amon was far better prepared for an interview than he was.	[('prepared', 0.028668285871102414), ('Pompeo', 0.002905880230880231), ('Amon', 0.0)]	1
1142	0	China is watching Japan-South Korea conflict carefully, nervous about the regional economic disruption but perhaps seeing an opportunity to isolate Japan and build stronger ties with South Korea.	[('with', 0.024592894579215346), ('carefully,', 0.00592806581079241), ('regional', 0.0013675804446883788), ('nervous', 0.00031010106478886244), ('China', -0.007113083084857648)]	1
1143	0	The Saudi Ministry of Justice made the announcement on Sunday that women in Saudi Arabia who have been divorced by their husband will now be notified of their new marital status by a text, suggesting the measure ends secret divorces – cases where Saudi men end a marriage without the knowledge of their former spouse.	[('made', 0.03157660834971861), ('of', 0.006195864068450086), ('women', 0.003820243974777022), ('the', 0.0017088961872923768), ('Saudi', 0.001111028404155373), ('without', 0.0004113276574549762), ('by', -0.00039978424241243093), ('on', -0.002153180085439361), ('spouse.', -0.0067438923386512), ('former', -0.014759775945608379)]	1
1144	1	They found that many disadvantaged white students reject the notion of their grand privileges and resented the key confessional component of white privilege education.	[('grand', 0.020548341392550937), ('white', 0.005621807648410443), ('privilege', 4.646317207236961e-05), ('the', -0.0022555491049830755)]	1
1145	1	Such a ban would have been of little impact because the key element in such mass attacks is time, and the Virginia Tech attacker had all the time in the world because his targets could not shoot back; they were in a gun-free zone.	[('Virginia', 0.01713335710041589), ('because', 0.010413476651023951), ('zone.', 0.004682733640550708), ('the', 0.0015121214763733882), ('a', 0.0), ('shoot', -0.003276765691675834), ('in', -0.010232061399335466), ('been', -0.01748927317432925)]	1
1146	1	When far-right white evangelicals, white nationalists and coronavirus truthers rail against social distancing and encourage large gatherings, they are encouraging suicidal behavior. And there have been many examples.	[('far-right', 0.016774744628501956), ('encourage', 0.004585131293749777), ('gatherings,', 0.001265267050503217), ('distancing', -0.0015131961259079773), ('nationalists', -0.0027808359679505645)]	1
1147	0	Brandon Straka, founder of the #WalkAway campaign encouraging Americans to leave the Democrat Party and left-wing ideology, told Breitbart News on Saturday that many participants in the Women’s March in Washington, DC, don’t really know why they’re here.	[('told', 0.020727393983932772), ('Women’s', 0.010292012453907238), ('Brandon', 0.0017494756214152295), ('left-wing', -7.385448852743948e-05), ('News', -0.00362460187500275), ('Saturday', -0.008091907002526445), ('to', -0.016485455000362317)]	1
1148	0	Job and revenue losses prompted by the coronavirus will likely accelerate the depletion of Social Security and Medicare reserves, U.S. officials said on Wednesday as they released reports showing little change in the federal benefit programs’ pre-pandemic finances.	[('prompted', 0.014642702443147389), ('Security', 0.007487217088831773), ('accelerate', 0.0034274672677101635), ('reserves,', 0.0011989232969611152), ('losses', 0.00018708198969713319), ('and', -0.0064554202989423005), ('officials', -0.022578760789475103)]	1
1149	1	Bush, who has largely avoided politics since leaving office in 2009, has recently weighed in on the Chinese coronavirus pandemic and the death of George Floyd — and while neither statement mentioned President Trump by name, they were regarded as veiled swipes at his handling of both matters.	[('both', 0.01877854444163284), ('death', 0.010537420054726087), ('office', 0.007978136991139492), ('and', 0.0022267298744504836), ('swipes', 0.0), ('the', -0.0015532814330957833), ('of', -0.0031372626675091266), ('2009,', -0.007492740142112755)]	1
1150	1	A plan known as the Fairness for High-Skilled Immigrants Act is a boon to Silicon Valley billionaires, big business elites, and outsourcing firms, as they would be able to readily import more lower-paid Indian and Chinese foreign workers to take American jobs that would have otherwise gone to American citizens.	[('citizens.', 0.03197223081608608), ('workers', 0.012010715125795445), ('and', 0.007279824351028316), ('and', 0.0048375850413197), ('a', 0.0), ('Chinese', -0.001121552340087798), ('outsourcing', -0.0025040744401423733), ('more', -0.005181973573227003), ('be', -0.00981656677040775)]	1
1151	1	It's not just governments and international organizations that have lined up to express dismay at Trump's move. Experts, entrepreneurs and others have also been quick to condemn the announcement.	[('just', 0.029593396301563896), ('organizations', 0.0042597612465478185), ('not', 0.001053584017061101), ('announcement.', -0.0004497674173341093), ('move.', -0.0030332636711947105)]	1
1152	0	Despite Portman’s insistence that she has tried to advance female directors, only one of her feature films was directed by a female.	[('Despite', 0.021319712578872156), ('directors,', 0.0011621372848351608), ('insistence', -0.00035338120912694617), ('her', -0.010710234180977109)]	1
1153	1	In the wake of the El Paso shooting, in which 22 were killed and 24 injured, the discovery of a racist manifesto that may be linked to the shooter has pushed white supremacist ideologies into prominence.	[('be', 0.014229051907230457), ('racist', 0.005635531654010122), ('in', 0.0026006019523074466), ('the', 0.0009645620680800249), ('injured,', -0.0009376443679025903), ('that', -0.0058536760131119095)]	1
1154	1	Frustrated Democrats slammed Republicans for what they see as a debacle that could leave millions of Americans without health care. 	[('care.', 0.019148876028186365), ('that', 0.008397670008300492), ('Republicans', 0.0013241011813045777), ('could', -0.009795842681476557)]	1
1155	0	An organization backed by Saudi Arabia accused several foreign countries of inciting young women to reject their families, the first public comments from Riyadh since a woman claiming domestic abuse was granted asylum in Canada over the weekend.	[('to', 0.01850671194440865), ('Arabia', 0.009242968136154071), ('woman', 0.005232244573625755), ('young', 0.0010231230855389673), ('reject', 0.0004273447349023796), ('the', -0.0028422716449908536), ('domestic', -0.008758176840266925)]	1
1156	1	This is what Breitbart News has reported, based on publicly available data ignored by the anti-tariff crowd for over a year. 	[('This', 0.030854003742804094), ('for', 0.009443371364486423), ('has', 0.0045663129051799435), ('data', -0.0011397200243495698)]	1
1157	0	Berlin is trying to stop Washington from persuading a German company seeking a coronavirus vaccine to move its research to the United States, prompting German politicians to insist no country should have a monopoly on any future vaccine.	[('should', 0.0210505075190215), ('is', 0.004841623965859637), ('insist', 0.0016010708854372168), ('a', 0.0), ('Washington', -0.0032363003629694996), ('to', -0.006215944689110019), ('from', -0.009098999196295325)]	1
1158	1	There was no immediate confirmation from US officials about the alleged plan to slash US troop numbers in Germany and cap them at 25,000 in future. But Trump’s lukewarm support of longstanding cooperation agreements with European allies has long caused alarm on the continent.	[('25,000', 0.021153194967464987), ('to', 0.011975206461305857), ('Germany', 0.008159281700846845), ('confirmation', 0.0013767272698121725), ('the', -0.00012569644175148943), ('long', -0.0009179930558472881), ('But', -0.003925854098682643), ('Trump’s', -0.010832028708355172)]	1
1159	1	Holding a face mask draped over a pen in his left hand, and reading from a script evidently placed slightly off-camera, Biden labored through a presentation that sought to portray Trump as a plutocrat serving his cronies.	[('through', 0.01408237673343601), ('Trump', 0.004027113810861547), ('script', 0.0008439870554065698), ('a', 0.0), ('draped', -0.0004171123134223209), ('serving', -0.004430378817451812), ('over', -0.011289194898061327)]	1
1160	1	But instead of closing loopholes that allow criminals to access firearms, the bill by House Democrats could turn millions of law-abiding American gun owners into felons.	[('to', 0.024162031432589385), ('gun', 0.01014405503821463), ('criminals', 2.0830773884873422e-05), ('millions', -0.0019012620925899215), ('of', -0.006818987105816897)]	1
1161	1	Finally, he launched into a meandering rant about Biden, suggesting that under the Obama administration, nothing was done to fix policing in the United States. While the previous administration surely didn’t do enough, and Biden himself has contributed to the criminal justice problems in the country, Trump completely ignored the fact that the Obama Justice Department actually did take significant steps toward reform following the protests in Ferguson.	[('While', 0.0287110830718992), ('enough,', 0.011772184802492685), ('Obama', 0.00905851145972644), ('justice', 0.00416217857370214), ('Department', 0.0026719963369963573), ('to', 0.0013706039436842876), ('completely', 7.666975836489675e-05), ('contributed', -0.0005781433268984404), ('the', -0.0014934815598358886), ('the', -0.0023794294826999253), ('into', -0.005231507528111281), ('rant', -0.009712354343246507)]	1
1162	1	Earlier this month, US President Donald Trump said US special forces would be withdrawn from northern Syria, in what was widely seen as betrayal of the Kurds and a green light for a Turkish attack.	[('this', 0.02351989577254744), ('the', 0.005307333494597665), ('Syria,', 0.0016106602143495963), ('attack.', -0.0002627321569412233), ('Kurds', -0.002408747831424265), ('in', -0.007219488765498505)]	1
