index	true_label	text	lime	pred_label
1355	1	The report is an in-depth analysis of the Parkland shooting and offers a searing critique of the school and sheriff department’s ability to stymie the bloodshed.	[('The', -0.013291982467813311), ('department', -0.011805970046790494), ('bloodshed', -0.010679904096016105), ('in', -0.009893022254559788), ('shooting', -0.00866482120628211), ('of', 0.006619872685763919)]	0
1356	1	Given the potential enormous risks of destabilizing the region, the Trump administration needed a strong justification for launching the strike that killed revered Iranian military leader Qassim Suleimani.	[('administration', 0.03752531948414881), ('strong', -0.02352293342327979), ('enormous', -0.013168515572605729), ('region', -0.010187789341015096), ('military', 0.007985082160204), ('of', 0.007533072964747469)]	0
1357	0	U.S. President Donald Trump said on Tuesday he backed Bolivia’s interim President Jeanine Anez as she seeks “a peaceful democratic transition,” and he denounced ongoing violence in the country.	[('country', 0.023685768403700784), ('she', -0.019282893959587995), ('transition', -0.01345744277894259), ('as', -0.011233291036369612), ('Tuesday', -0.01110934664341658), ('ongoing', 0.008618209627103766)]	0
1358	0	At around 10 a.m., however, Trump sent out a tweet that explicitly warned Israel against letting Rep. Omar and Rep. Tlaib in.	[('in', -0.018375540387741172), ('warned', -0.01810166034467538), ('10', -0.016569159320697056), ('and', -0.01643279285670636), ('out', -0.01439319078850421), ('that', 0.008781166002654033)]	0
1359	1	Trump was caught on tape during the visit apparently telling his wife to “smile” (she briefly complied, but then spent the rest of the visit looking like a hostage) and then generating images that are terrifying, but not for the reasons the president may have hoped.	[('spent', -0.01928407189711612), ('to', 0.018644873213501556), ('president', -0.01699199053219446), ('terrifying', 0.016784752380590077), ('reasons', -0.014244188233546427), ('telling', -0.012820822197714781)]	0
1360	0	The idea of imposing a wealth tax on the richest Americans has elicited sharply divergent views across a spectrum of politicians, with President Donald Trump branding it socialist and progressive Democratic presidential contenders Senators Elizabeth Warren and Bernie Sanders prominently endorsing it.	[('endorsing', -0.031468420653628364), ('has', -0.028816545596518226), ('sharply', -0.014311394921386701), ('on', 0.011993233217158866), ('The', -0.011886529238704683), ('Democratic', 0.010718912365481538)]	0
1361	1	The fact that many Democratic women are no longer convinced that a woman can beat Trump, and are supporting white men for reasons of electability, is a tragedy. 	[('reasons', -0.03507833190151089), ('can', -0.023297593574701254), ('Democratic', 0.015478941855181394), ('of', 0.01490147802126428), ('fact', -0.014860379972875355), ('woman', 0.010738681348988517)]	0
1362	1	It is also worth noting that the “white nationalist” in question, Patrick Casey, does not claim to be a white nationalist but an identitarian activist, a group the far-left media regularly attack as racist.	[('an', 0.018656318666495884), ('also', 0.01674010797292315), ('in', -0.016112166940851085), ('media', 0.01591124959459817), ('group', -0.015444840152482864), ('Casey', -0.013149547368503087)]	0
1363	0	Many conservatives came to Hawley’s defense, slamming Tapper’s attack on the Missouri senator.	[('senator', 0.018463609081414614), ('defense', -0.017642938087100896), ('Missouri', -0.01571882094902083), ('on', -0.013357537549185937), ('slamming', 0.013307247411169006), ('the', -0.012832612635117958)]	0
1364	1	Rowe then dismantled each of Atkins’ unsubstantiated points. He lambasted celebrities for constantly broadcasting their political opinions as though their views have any impact on most Americans.	[('most', -0.02599085863721885), ('any', -0.018561243547707808), ('Americans', 0.015297216412903266), ('each', 0.010934038762688216), ('of', 0.010874783303649544), ('points', -0.009683466628820274)]	0
1365	1	If China’s actions in the coronavirus catastrophe offer any window into this communist regime’s machinations, deceitfulness, and debasement of human life, it is that the threat they represent is unlike anything America has faced.	[('has', -0.030257716305961843), ('into', -0.023528488419000924), ('of', 0.0186339336804626), ('any', -0.015704721386203994), ('communist', -0.0153795420139102), ('faced', -0.014466816527687953)]	0
1366	1	To the thinking person, the claim doesn’t make sense. How could this be a new phenomenon adopted from the small white nationalist movement when mainstream conservatives have been fighting to end affirmative action for decades?	[('could', 0.019573328394202456), ('been', -0.019110871368366596), ('this', 0.016642275788591166), ('fighting', 0.015628345993574624), ('end', -0.013419167861720784), ('person', 0.012029631681794176)]	0
1367	1	Students across India on Tuesday stood in solidarity against a vicious weekend attack on a prestigious New Delhi university by masked men wielding sticks that led to 40 students and staff being sent to the hospital.	[('being', -0.020614042986813845), ('hospital', -0.01474282954456381), ('students', -0.01216641002065574), ('in', -0.010473198499637027), ('and', -0.00985973858310257), ('led', 0.008567683083001872)]	0
1368	1	Donald Trump’s victory last November was not just a repudiation of the Democrat Party and Hillary Clinton. No, 2016 was a revolt against the entire Washington establishment, both on the left and the right. Don’t forget, Trump blew away everyone in the Republican primary too, from accomplished governors to Jeb Bush (R) from Tea Party darlings to washed up Senators. Trump wiped the floor with them.	[('Washington', -0.028885426619564527), ('too', -0.015461953771617545), ('Clinton', 0.013512051737517487), ('Republican', 0.013213106790563742), ('governors', 0.013007230508615667), ('everyone', 0.012149933367811809)]	0
1369	1	House Speaker Nancy Pelosi debuted a 1,120-page coronavirus rescue bill after Democrats tanked the Senate proposal on Sunday night.	[('after', -0.04272738665476887), ('Speaker', 0.013888716014555637), ('Pelosi', -0.010817039710284691), ('the', -0.0054636736146741575), ('Sunday', 0.005383645818757556), ('night', 0.004954313167598205)]	0
1370	1	The white supremacists and other far right extremists are super-gun-owners, they are armed to the teeth, and law enforcement is understandably reluctant to get them het up.	[('owners', 0.016458720565931777), ('they', 0.015017843761861785), ('armed', 0.014999102148682813), ('extremists', 0.01493002479408698), ('law', -0.013624592593151186), ('is', -0.013116529221784145)]	0
1371	1	At least 25 transgender or gender-nonconforming people were killed in violent attacks in the United States last year, according to the Human Rights Campaign, which has been tracking anti-trans violence since at least 2015.	[('since', -0.025229329019703903), ('been', -0.023679538773556705), ('people', 0.01995141455533683), ('year', 0.01886912866893953), ('or', 0.017747196003775917), ('United', -0.017188317973520217)]	0
1372	1	New York Rep. Alexandria Ocasio-Cortez casually spotlighted her revolutionary rejection of biology, sex, and the male-or-female society during a live Facebook chat in which she was asked about her views on the military draft.	[('society', 0.019330430968909008), ('was', -0.013405847021901651), ('she', -0.01227585246027213), ('or', 0.01151450189143549), ('Rep', 0.011136627065890728), ('and', -0.010174799151328146)]	0
1373	0	Trump on Sunday retweeted a former Republican congressional candidate’s tweet that was critical of comments Fauci made in a CNN interview and contained a call for his firing. Fauci, 79, has been director of the National Institute of Allergy and Infectious Diseases since 1984.	[('since', -0.023670618192554192), ('National', 0.02037709058109308), ('Republican', 0.019449035318730885), ('critical', -0.019210812657510262), ('CNN', 0.01503410754265368), ('made', 0.014524929448044942)]	0
1374	1	It’s all part of an endless, dehumanizing Fox News campaign to silence opponents, and specifically to silence and intimidate Democratic women.	[('Democratic', 0.03519836466013512), ('part', -0.013706459125661371), ('of', 0.01203674087788072), ('campaign', -0.012020487987427744), ('and', -0.011026282491088104), ('and', -0.010613404086366891)]	0
1375	1	Moynihan never described the specific spiritual benefits that would arise from the kind of cutbacks needed to solve a future government debt crisis. But in explaining how excessive public spending undermines traditional values, he was clearly suggesting subsequent belt-tightening could have the reverse effect.	[('kind', -0.027271716976894393), ('But', -0.017030772678455246), ('to', 0.014809814833606286), ('future', -0.014443873417717152), ('could', 0.012839112104348554), ('spending', 0.012447717770389001)]	0
1376	1	Pompeo confronts simple questions he just can't seem to answer.	[('can', -0.021636792803115222), ('to', 0.014743971314531224), ('questions', -0.010625099028871427), ('he', -0.009059356382875363), ('simple', -0.005347146317721333), ('just', 0.0024733444068473697)]	0
1377	1	He misses the fact that the bank shooting highlighted the failure of gun control–particularly Florida’s red flag law and waiting periods–rather than the need for it.	[('red', -0.020181902789383203), ('control', -0.018571062399872128), ('fact', -0.01802959439420249), ('and', -0.01309629067389364), ('failure', -0.012481851572522244), ('misses', 0.009378360687125054)]	0
1378	1	The white nationalist who said “Hail Trump” and “hail our people” during a conference in Washington D.C. on Saturday — and who received straight-armed Nazi-like salutes in response ...	[('Washington', -0.03241444044020612), ('people', 0.021988121974210625), ('hail', -0.016109844153319553), ('our', -0.015694637655280858), ('armed', 0.01387784845129011), ('said', 0.011616121201427434)]	0
1379	1	Even the European Union (with the Maastricht Treaty in 1993) has adopted the radical economic and political ideologies of Thatcherism and Reaganism—neoliberalism—that benefitted wealthy elites while forcing austerity on its poorer member nations, inflicting massive pain and inciting right-wing movements in Greece, Spain and Italy, among others.	[('forcing', -0.024089063649944096), ('has', -0.014718120814414844), ('its', 0.011754017044115396), ('Italy', 0.00943761754472957), ('austerity', -0.008327166964302175), ('pain', -0.007385152408102156)]	0
1380	1	He pointed out, in blunt and colorful language, that economic suicide in pursuit of the latter goal is insanity. His video went viral.	[('economic', -0.017583163677908596), ('went', 0.01731925190101653), ('out', -0.017249967675008197), ('language', -0.01713135559834798), ('video', -0.013979439602125382), ('in', -0.01117891770759841)]	0
1381	1	For one thing, Trump’s impatience now threatens to undo the measures of the last ten weeks. Thanks in part to the foment of anti-lockdown protesters tacitly endorsed by Trump, governors are under increasing political pressure to reopen quickly—perhaps too soon.	[('weeks', 0.02590498812741601), ('quickly', -0.021433200755101335), ('reopen', 0.02024032830931038), ('part', -0.017154522593159974), ('too', -0.013488815444552204), ('now', 0.012390523707300202)]	0
1382	1	Numerous gun control proposals have been thwarted in the U.S. Congress, largely because of opposition by Republican lawmakers and the influential National Rifle Association gun rights lobby.	[('Republican', 0.021148171509787345), ('gun', -0.01769726548101605), ('gun', -0.017576480582212974), ('and', -0.015458505839803871), ('rights', -0.014902612610371081), ('Association', 0.01273587225379644)]	0
1383	1	Sen. Elizabeth Warren is aggressively pushing a new wealth tax – which she’s dubbed the “UltraMillionaireTax” – ahead of this weekend’s formal presidential campaign launch, but keeps running into the same question from critics: Is it even constitutional?	[('this', 0.020453678519008874), ('ahead', -0.01976883995241145), ('of', 0.018240734195194116), ('the', -0.013936792144957164), ('she', -0.01388857369362123), ('it', 0.012371297501848155)]	0
1384	1	Lebanese citizens from across sectarian divides came together in a rare display in unity late last year after proposed tax hikes enraged an already struggling populace.	[('after', -0.0361899557356137), ('year', 0.017760763266265835), ('proposed', 0.013609157619926718), ('display', -0.013273356003660558), ('tax', 0.01122359240740379), ('struggling', -0.008880265598550046)]	0
1385	1	White supremacist violent extremists can generally be characterized by hatred for immigrants and ethnic minorities, often combining these prejudices with virulent anti-Semitism or anti-Muslim views, the DHS report states.	[('or', 0.01879352607369786), ('these', 0.015499360662553335), ('extremists', 0.013256905085217896), ('White', 0.01252797070479676), ('can', -0.009416134781846617), ('Muslim', -0.009109200184067577)]	0
1386	0	Under the changes, all military style semi-automatics (MSSA) and assault rifles will be banned, along with parts used to convert weapons into MSSAs and all high-capacity magazines.	[('will', -0.016785501354941636), ('into', -0.015780513793160006), ('military', 0.01502111076157758), ('capacity', 0.01441405033884784), ('banned', 0.011242123327598835), ('to', 0.008818536510278216)]	0
1387	1	Fearful and insecure Americans are taking advantage of weak and ineffective gun-control laws and stocking up, as President Trump might say, “like never before.”	[('laws', 0.01630639219253142), ('control', -0.015893409991880478), ('President', 0.014821355225038885), ('gun', -0.011260103343950218), ('of', 0.010022859808636552), ('say', -0.007171963020422193)]	0
1388	1	In a bizarre and unexpected twist, pop super star Lana Del Rey is being smeared as “racist” over an Instagram post in which she slammed modern-day feminism.	[('being', -0.029641690225117628), ('over', -0.023654371968409135), ('she', -0.012039941027317303), ('is', -0.011167027674035658), ('In', -0.011002855043597201), ('in', -0.010735727142110909)]	0
1389	0	The stimulus boosted investor sentiment even as several economists cut forecasts for 2020 global growth as the fast-spreading virus hampers business operations in the world’s second-largest economy.	[('investor', -0.020771683488613243), ('cut', -0.010923085462524903), ('fast', -0.010331791931173388), ('operations', -0.009304865006527325), ('business', -0.008182257655253216), ('in', -0.008091502690890949)]	0
1390	1	The Clinton plan won’t work because it’s a progressive, liberal, quasi-socialist plan applied to something that should operate like a business within a free market	[('within', 0.02068786576266416), ('should', 0.02060364129137381), ('Clinton', 0.016595688207411176), ('business', -0.014058103310343049), ('socialist', -0.011940232550753648), ('liberal', -0.009113366758521434)]	0
1391	1	Many Latino voters know from personal and family experience how U.S. foreign policies drive people from their homes. 	[('people', 0.03299274187765432), ('experience', -0.01977687843872311), ('policies', 0.019448859750645392), ('and', -0.015190471167794893), ('foreign', 0.011594300519369584), ('voters', -0.00782171843026118)]	0
1392	1	They are, she believes, the Founding Fathers' insurance policy against tyranny – the safeguard for every other right spelled out in the U.S. Constitution	[('They', -0.02233067033131109), ('she', -0.02127687032071293), ('believes', -0.01533661832457544), ('tyranny', -0.014852067578722362), ('insurance', 0.007675873323854422), ('out', -0.007006016910042098)]	0
1393	1	Those filings are expected to show that Sen. Sanders, the so-called democratic socialist, made millions from book sales.	[('so', 0.022665143667779854), ('made', 0.017374259749990118), ('from', -0.015502130187584779), ('socialist', -0.011099858448249898), ('Sen', 0.0110722282270885), ('to', 0.009251663814693122)]	0
1394	1	Cancellation of a two-week United Nations meeting on gender equality, female empowerment and “women’s issues” due to the coronavirus outbreak sparked an outcry from 12,000 disappointed delegates, diplomats and non-government organizations scheduled to fly into New York for the event and work towards ending “default male thinking” across the globalist organization.	[('two', 0.033298137443263195), ('gender', -0.022097204816847807), ('United', -0.01950316326837515), ('thinking', 0.014089703011646108), ('towards', 0.012541858047796109), ('non', -0.012281875048751946)]	0
1395	1	Tuesday on Hill.TV, 2020 Democratic presidential candidate Marianne Williamson declared President Donald Trump has become a “megaphone” for white nationalism.	[('has', -0.03677086380004828), ('Democratic', 0.012386593389400818), ('become', 0.010786537322069252), ('President', -0.005933984219334052), ('Tuesday', -0.0057567457437507465), ('presidential', 0.005010094241007375)]	0
1396	1	Former Australia Prime Minister Kevin Rudd ripped Donald Trump’s botched handling of the coronavirus pandemic in a new op-ed, describing the U.S. president as a “quack apothecary” for hyping unproven cures	[('Minister', 0.04067131309433573), ('Former', 0.01677905492994348), ('Australia', -0.008949725633757686), ('new', 0.00854954341894719), ('president', -0.007682578240481788), ('in', -0.006457796398931918)]	0
1397	0	The biggest swimming pool in Russia’s Muslim-majority North Caucasus region has banned women, prompting anger from rights activists and others who have accused the sports complex of discrimination.	[('has', -0.024300013665994474), ('who', -0.014817688852013193), ('and', -0.012806490200808556), ('from', -0.011151892374528625), ('activists', 0.009502331808625362), ('banned', 0.008687881919574786)]	0
1398	0	U.S. President Donald Trump is open to negotiations on another possible stimulus bill amid the novel coronavirus pandemic, but not the one put forward by House of Representatives Democrats, a White House spokeswoman said on Thursday.	[('possible', -0.01999920931261109), ('open', 0.018843920365889485), ('one', -0.018072654082674437), ('Representatives', -0.01452865929592202), ('Thursday', -0.013050335618708858), ('the', -0.01062476847026175)]	0
1399	1	The Black Lives Matter movement, sparked by police murdering Black people, predates Trump’s presidency by several years, but the president personifies the kind of systemic racism the movement has always decried.	[('has', -0.0333364343915898), ('years', -0.02323118044846637), ('kind', -0.023169232245411973), ('people', 0.022329760232744904), ('president', -0.02154796252486092), ('but', -0.019694385211486365)]	0
1400	0	This is far from the first time Klobuchar has dismissed Trump’s tax cuts.	[('has', -0.026678747610783177), ('cuts', 0.01996471163777451), ('the', -0.01504041243000657), ('dismissed', -0.0114094763684279), ('from', -0.010729486797965591), ('This', 0.008716394528576943)]	0
1401	1	Social Security 2100 Act will provide an important forum to help educate the public and could puncture many of the toxic myths that have taken hold about Social Security in recent decades. 	[('could', 0.030556511093175722), ('Act', -0.01995590524308795), ('to', 0.010129324789788466), ('help', 0.009792941283434636), ('provide', -0.009485150290930692), ('in', -0.009263301876155953)]	0
1402	1	We just survived eight years of a messianic presidency, with a finger-wagging, patriotism-appropriating administration lecturing us on how to be proper Americans.	[('administration', 0.02323128783850265), ('years', -0.021790028855408303), ('us', 0.018434859022719154), ('to', 0.014064756754209819), ('eight', -0.01129056274256619), ('of', 0.010568671806495502)]	0
1403	1	Earlier, the Welt am Sonntag German newspaper reported that President Donald Trump had offered funds to lure CureVac to the United States	[('offered', 0.03803715483417811), ('United', -0.030741543342274556), ('States', 0.015530405262527837), ('the', -0.011541010207462014), ('the', -0.011293348159612467), ('am', 0.008261719614578474)]	0
1404	0	"Peace was one of many transgender service members who spoke out against Trump after he announced on Twitter in July 2017 that the military would no longer allow transgender individuals ""to serve in any capacity."" "	[('after', -0.023444322309975025), ('he', 0.01809795297514583), ('2017', 0.01573381427992352), ('allow', -0.015204545667708055), ('Twitter', -0.013364400042388968), ('members', -0.012789525210659215)]	0
1405	1	CBS Late Show host Stephen Colbert claimed on Tuesday that President Donald Trump’s describing himself as a “nationalist” serves as an indication of his hidden sympathy for white nationalist movements such as Ku Klux Klan.	[('claimed', -0.020110756324474035), ('of', 0.014198335999648416), ('sympathy', 0.013297579877613213), ('movements', -0.010327315749237205), ('for', 0.009341687572377666), ('Tuesday', -0.0072819802086294735)]	0
1406	1	Rep. Alexandria Ocasio-Cortez (D-NY) slammed billionaire Jeff Bezos, the richest man in the world and owner of the Washington Post, for paying his employees what she called “starvation wages.”	[('what', -0.025363938123189128), ('man', -0.024409965121140246), ('she', -0.019167946964191704), ('world', -0.015559731050274755), ('employees', -0.01534789289046567), ('Post', 0.013359162946985808)]	0
1407	0	Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.	[('private', 0.02611760860710333), ('permission', 0.016486308104766454), ('buying', 0.013171978456853724), ('from', -0.011939820218648266), ('gun', -0.011135694996965068), ('setting', 0.010387918502883732)]	0
1408	1	This is why Donald Trump is awake at 2:30 a.m., rage-tweeting. When he sleeps, he dreams, and his dreams are nightmares. He’s a frightened, desperate man. Every day, he turns on his television, and the death count from the COVID-19 virus keeps going up. 	[('man', -0.028631418928848653), ('When', 0.020075705646956023), ('death', 0.015562495057979669), ('up', -0.008827709235334552), ('at', -0.008553202184662934), ('why', 0.007914204598800571)]	0
1409	0	"The president has called for a tough response to the protests in order to ""dominate the streets"" and has threatened to call in active-duty troops to quell unrest in cities where local authorities were unable to do so. "	[('tough', -0.025548775334466547), ('so', 0.022804011169755854), ('were', -0.0197458124628772), ('president', -0.015555096967557299), ('local', -0.014794950649597998), ('has', -0.013751370636493525)]	0
1410	1	Cohen said political leaders are playing with fire when they promote white supremacist talking points, such as exaggerated claims of the security threat immigrants present and their supposed drain on public resources, to stoke their supporters.	[('resources', -0.02188263056310642), ('playing', 0.019271824801101914), ('of', 0.01594182473193955), ('public', 0.013205515812472032), ('supposed', 0.012997204363847503), ('to', 0.010500896336704686)]	0
1411	0	Senators voted to shelve the bill for the year and ask the state crime commission to study the issue, an outcome that drew cheers from a committee room packed with gun advocates.	[('advocates', 0.01736209153631797), ('and', -0.016837241105287344), ('gun', -0.016265730026655), ('year', 0.01623604113441236), ('from', -0.01514190586628226), ('commission', 0.011624856643811117)]	0
1412	1	"So while these Republicans in D.C. are still lost in the mindset that voters will still support them because ""they're not the other guys,"" that's not entirely true: promises were made, tens of millions of dollars were raised off said promises. Time to man up, Republicans, and fulfill those promises or else people might call you for what you're acting like right now: liars."	[('man', -0.03063674980853351), ('voters', -0.01923400026943086), ('now', 0.01864841222563834), ('for', -0.013200502502468098), ('right', 0.01185613759335384), ('or', -0.009836768400929228)]	0
1413	0	After receiving permission from Israel to visit her grandmother in the occupied West Bank on humanitarian grounds, Rep. Rashida Tlaib decided Friday morning to forego the trip, calling the restrictions an example of “oppressive conditions” that represent everything the congresswoman stands against.	[('Rep', 0.01577420663065168), ('of', 0.014708155725523968), ('visit', 0.01368148325878693), ('conditions', 0.01332474825478429), ('restrictions', -0.01307652387831653), ('After', -0.01285310226039349)]	0
1414	1	On the other hand, it’s also true that men often use the “it’s not me, it’s the world” cover to discourage women’s dreams and ambitions, and often for self-serving reasons.	[('reasons', -0.03835952403201412), ('for', -0.018266654365891075), ('true', -0.01780193079927683), ('self', 0.016106641038637955), ('also', -0.01586408330808598), ('hand', 0.012767661561997785)]	0
1415	1	Fox News has gone so deep into white nationalism that Donald Trump now believes it’s how he’ll win in 2020	[('deep', 0.025284724566836225), ('has', -0.024288589433685042), ('ll', -0.0215245871208224), ('win', 0.01683177334913696), ('it', 0.014959043851607193), ('so', 0.014544574929442264)]	0
1416	0	John William King, 44, a white supremacist who orchestrated the attack, is the second man to be executed in one of the most gruesome hate crimes in modern U.S. history.	[('John', -0.02530546365779218), ('most', -0.02454709338788275), ('hate', 0.01930577102443675), ('who', -0.017787190541861033), ('one', -0.01735856354198762), ('crimes', 0.013582284718596987)]	0
1417	1	Just off the top of my head, CNN is already filled with useless and uninteresting Never Trump deadwood.	[('CNN', 0.017237229806210896), ('of', 0.015725123342120936), ('already', 0.014791975887236289), ('with', -0.010098218528323974), ('top', -0.01004836518695565), ('and', -0.010035269387975308)]	0
1418	1	Republicans, however, are likely to vehemently oppose the plan to tax the wealthy.	[('plan', -0.015174951790569706), ('are', 0.01296617316552011), ('tax', 0.01091705088229157), ('the', -0.007048872849275066), ('the', -0.0067647562442853006), ('vehemently', -0.00652807610655436)]	0
1419	1	Trump’s “Buy American, Hire American” economy has led to record-low unemployment for the bottom-tier of working and middle-class Americans, as well as major wage hikes thanks to a tightened labor market.	[('has', -0.02742619241682869), ('working', 0.015205167191856899), ('led', 0.011871453733492337), ('well', 0.010569816594374212), ('low', -0.009827267695915045), ('labor', -0.009330329892942312)]	0
1420	0	The Georgian Orthodox Church Patriarchy said all Easter services would be held in a traditional manner this week but parishioners would be required to maintain social distancing between each other to stem transmission of the virus.	[('services', 0.024648051599577787), ('all', 0.01853435409642505), ('held', 0.01589417663873876), ('required', -0.015069764579152045), ('traditional', -0.013395995540365082), ('other', 0.01038652580610935)]	0
1421	1	Instead of motivating kids to payback their loans, Clinton’s plan might actually lead to the decline in liberal arts enrollment.	[('kids', 0.027420333196912467), ('in', -0.01817649955153058), ('plan', -0.016929621263164336), ('enrollment', -0.009117101977409394), ('to', 0.008279213799219448), ('to', 0.007047371225519992)]	0
1422	1	And although nearly every Republican has sold their souls to Trump, none of them want to cross someone with the moral authority of Gen. Mattis, who counseled Americans in no uncertain terms to abandon Trump.	[('Republican', 0.033107954274479975), ('And', 0.02099807412367824), ('has', -0.01600024778768551), ('them', 0.013859557074690968), ('someone', -0.012178116124751951), ('although', -0.012176161021266813)]	0
1423	1	A majority of Americans do not agree with Democrats’ gun violence demagoguery. 	[('with', -0.015418347185451637), ('gun', -0.014780082016634586), ('agree', 0.012835700960654157), ('of', 0.009379224041113538), ('do', 0.005747954179940255), ('demagoguery', 0.005119630921429091)]	0
1424	1	Democrats and other critics blasted Trump's plan to reduce the scope of the task force Tuesday, given the threat that death tolls would rise as states reopen businesses and other parts of their economies.	[('death', 0.0217836548320198), ('reopen', 0.020629914995386266), ('given', -0.01975244571976514), ('reduce', 0.016947130725600484), ('plan', -0.01583792620416482), ('Tuesday', -0.009650400173769403)]	0
1425	1	He reiterated his criticism of the president’s response to coronavirus in the spin room after the debate, saying that Trump was incompetent.	[('after', -0.029371321352871276), ('president', -0.023688467840050055), ('his', -0.020788165476348153), ('debate', -0.016749593887358055), ('of', 0.0118595739299663), ('that', 0.010691326844810872)]	0
1426	1	Two years ago, America’s white nationalist movement stunned the country. Neo-Nazi demonstrations in Charlottesville, Virginia, had turned deadly when a far-right protester drove a car through a crowd, killing one and injuring dozens.	[('through', 0.019022143643440702), ('Virginia', 0.018552450561424426), ('killing', 0.018050189428197555), ('right', 0.015928264412349288), ('years', -0.014297064689958991), ('ago', 0.012442325332563604)]	0
1427	1	Tens of thousands rallied peacefully and the news media treated it like it was the start of the second civil war or at least another violent confrontation like Charlottesville.	[('least', 0.02960365341005639), ('media', 0.025064480533150836), ('at', -0.012526405252713991), ('news', -0.012002527459960464), ('or', 0.008702537418431511), ('of', 0.007887623409612405)]	0
1428	1	However, much discrimination in today’s workplace is not intentional but fueled by unconscious gender stereotypes.	[('today', -0.025291184365135107), ('in', -0.019446696652162396), ('but', -0.018098726350285387), ('intentional', -0.014662996003663387), ('However', 0.009256176224020992), ('fueled', -0.009184060547025153)]	0
1429	1	The progressive push to bend Americans’ attitudes and their male-and-female civic society around the idea of “gender identity” has already attacked and cracked many of the popular social rules that help Americans manage the cooperation and competition among and between complementary, different, and equal men and women.	[('has', -0.023862713636566668), ('popular', -0.018027292764675615), ('around', -0.017071857021145977), ('different', -0.016897645527567385), ('between', 0.01568121316965094), ('help', 0.015119484191402965)]	0
1430	1	Shortcomings in the technology used by the Transportation Security Administration (TSA) and insufficient training of the agency’s staff have made transgender and gender nonconforming travelers particularly vulnerable to invasive searches at airport checkpoints, interviews and a review of documents and data shows.	[('technology', -0.01689862235385736), ('to', 0.012687043004266004), ('made', 0.01245965699298774), ('at', -0.010634712438988034), ('particularly', -0.010395659285156724), ('documents', -0.008102564527788117)]	0
1431	1	However, the GOP tax cuts benefited small business and the middle class — not just the wealthy, as several Democrat candidates have suggested.	[('cuts', 0.02032892132671457), ('suggested', -0.013831442147502588), ('Democrat', -0.013781987309524587), ('and', -0.01367114362445117), ('GOP', 0.012273416670406045), ('middle', 0.011547814808024524)]	0
1432	1	Working-class Americans, like those who make up the majority of South Bend residents, have secured the largest wage hikes in the nation compared to all other economic demographic groups — a direct result of Trump tightening the labor market.	[('result', 0.019246217344341447), ('wage', -0.015870422531822175), ('to', 0.01496590533878759), ('like', 0.011460791263111602), ('all', 0.0114011376097721), ('demographic', 0.01012240202202875)]	0
1433	1	And if we look at a subset of guns which the left  loves to deride - rifles, for instance - then a clearer picture about gun deaths is quickly visible.	[('instance', -0.0338219282639436), ('if', -0.02427687114829386), ('we', -0.021549024262857264), ('of', 0.017304485378949516), ('quickly', -0.01593144026757249), ('to', 0.008226278143892323)]	0
1434	0	On the first point, Vox had a good piece yesterday noting that ISIS territory is only one piece of a larger puzzle.	[('only', 0.022772571462850975), ('one', -0.015028480607921188), ('of', 0.014706285327733644), ('point', -0.012355729289768939), ('yesterday', -0.011284902505394694), ('On', -0.00901267726951854)]	0
1435	0	Backlash against marginalized communities doesn’t surprise University of Southern California Professor Chris Freeman, whose work primarily focuses on 20th century gay and lesbian studies.	[('whose', 0.023680344198665656), ('University', -0.021110062344097), ('of', 0.01855365419512964), ('California', 0.018107768684376177), ('studies', -0.014676149902473252), ('and', -0.009751445365677609)]	0
1436	0	Congressional Democrats are disputing the president's authority to do this. Republican lawmakers are planning their own investigation, examining the early response by the WHO and the Chinese government.	[('Republican', 0.02658047274857678), ('president', -0.015273366626883245), ('authority', 0.015219749320851681), ('this', 0.012962862649802356), ('investigation', 0.010165062782217517), ('to', 0.010001146137491633)]	0
1437	1	During the campaign, it was clear that much of the momentum behind NeverTrump was driven by narcissism, as well as by self-interest. NeverTrump gambled on a Hillary Clinton victory, preparing to blame Trump supporters and hoping to take revenge.	[('well', 0.024533393658112673), ('momentum', -0.01740479025509278), ('that', -0.011834661443340937), ('hoping', -0.010724280109454453), ('Clinton', 0.01068542982352765), ('and', -0.009871041931730197)]	0
1438	0	A Texas law requires contractors who work for or do business with the state to certify that they do not boycott Israel or Israeli-occupied territories.	[('business', -0.01765987598500717), ('Texas', 0.016984871628228076), ('with', -0.01446235081141985), ('state', 0.010747653198491204), ('not', 0.009865037512325162), ('to', 0.008743401545842503)]	0
1439	0	The resolution, which the House had approved in March, marked a rare bipartisan effort to curb Trump's powers and underscored lingering concerns among some lawmakers that tensions with Tehran could escalate into a war. Supporters have acknowledged they do not have enough support to override Trump's veto, the seventh of his presidency.  	[('could', 0.021626535995378362), ('among', 0.015656706507778104), ('enough', 0.01378339820723921), ('his', -0.010923986510358457), ('of', 0.00942839216343544), ('support', 0.009039411635491058)]	0
1440	1	American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel, aluminum, and Chinese products — dooming predictions made by free traders that have yet to pan out.	[('American', -0.022019857655631282), ('has', -0.01808385196304954), ('jobs', -0.011956767901852966), ('20', -0.011000304048132292), ('more', -0.01007959017427297), ('President', -0.009422825443114563)]	0
